account_id,customer_id,account_type,balance,account_open_date
ACC_6874,CID_4300,Saving,231325.28,06-05-2018
ACC_6875,CID_4300,Current,276717.33,06-05-2018
ACC_6876,CID_4300,Demat,1463774.07,06-05-2018
ACC_6877,CID_4301,Saving,120809.33,10-08-2020
ACC_6878,CID_4301,Current,580679.38,10-08-2020
ACC_6879,CID_4301,Demat,399956.24,10-08-2020
ACC_6880,CID_4302,Saving,195526.09,01-03-2018
ACC_6881,CID_4303,Recurring Deposit,412125.85,06-10-2018
ACC_6882,CID_4304,Recurring Deposit,5030.54,22-02-2020
ACC_6883,CID_4305,Saving,71711.02,19-02-2022
ACC_6884,CID_4305,Current,441371.44,19-02-2022
ACC_6885,CID_4305,Demat,1303009.82,19-02-2022
ACC_6886,CID_4306,Saving,174742.08,29-10-2021
ACC_6887,CID_4307,Saving,180910.12,12-10-2025
ACC_6888,CID_4308,Saving,21900.64,15-03-2022
ACC_6889,CID_4308,Current,206924.3,15-03-2022
ACC_6890,CID_4308,Demat,173193.93,15-03-2022
ACC_6891,CID_4309,Saving,57595.57,08-06-2019
ACC_6892,CID_4310,Saving,26419.23,04-01-2025
ACC_6893,CID_4311,Saving,137351.58,08-02-2026
ACC_6894,CID_4312,Saving,168011.3,01-07-2021
ACC_6895,CID_4313,Saving,32654.04,25-03-2020
ACC_6896,CID_4314,Recurring Deposit,326197.21,28-03-2019
ACC_6897,CID_4315,Saving,107239.53,16-05-2024
ACC_6898,CID_4315,Current,578607.86,16-05-2024
ACC_6899,CID_4315,Demat,399855.58,16-05-2024
ACC_6900,CID_4316,Saving,45211.86,17-05-2024
ACC_6901,CID_4317,Saving,46579.2,17-06-2019
ACC_6902,CID_4318,Saving,108218.43,22-07-2025
ACC_6903,CID_4319,Recurring Deposit,455066.85,04-07-2020
ACC_6904,CID_4320,Saving,228920.35,17-12-2024
ACC_6905,CID_4321,Recurring Deposit,48822.98,22-02-2021
ACC_6906,CID_4322,Saving,9648.71,28-04-2018
ACC_6907,CID_4323,Saving,147411.44,02-03-2020
ACC_6908,CID_4324,Recurring Deposit,201495.87,22-01-2023
ACC_6909,CID_4325,Recurring Deposit,71184.11,15-01-2024
ACC_6910,CID_4326,Saving,247807.84,19-07-2019
ACC_6911,CID_4327,Saving,44437.14,24-08-2023
ACC_6912,CID_4328,Saving,24353.64,26-03-2019
ACC_6913,CID_4329,Saving,12066.09,07-05-2024
ACC_6914,CID_4329,Current,76450.12,07-05-2024
ACC_6915,CID_4329,Demat,1517538.53,07-05-2024
ACC_6916,CID_4330,Saving,144181.08,25-12-2023
ACC_6917,CID_4331,Saving,45793.1,02-11-2021
ACC_6918,CID_4332,Saving,61192.62,13-11-2022
ACC_6919,CID_4333,Fixed Deposit,2064484.98,26-01-2023
ACC_6920,CID_4334,Saving,46824.78,25-04-2024
ACC_6921,CID_4335,Fixed Deposit,3050965.41,30-04-2022
ACC_6922,CID_4336,Saving,66295.37,25-08-2021
ACC_6923,CID_4336,Current,512486.83,25-08-2021
ACC_6924,CID_4336,Demat,861650.54,25-08-2021
ACC_6925,CID_4337,Saving,202654.83,18-02-2022
ACC_6926,CID_4338,Recurring Deposit,318692.04,20-10-2020
ACC_6927,CID_4339,Fixed Deposit,1220089.81,19-04-2025
ACC_6928,CID_4340,Recurring Deposit,180901.07,15-07-2025
ACC_6929,CID_4341,Saving,58397.31,21-04-2024
ACC_6930,CID_4341,Current,405361.09,21-04-2024
ACC_6931,CID_4341,Demat,1549922.08,21-04-2024
ACC_6932,CID_4342,Recurring Deposit,490936.39,11-07-2024
ACC_6933,CID_4343,Saving,211842.13,05-04-2023
ACC_6934,CID_4344,Recurring Deposit,480260.15,19-02-2022
ACC_6935,CID_4345,Saving,160075.44,19-06-2025
ACC_6936,CID_4345,Current,61518.09,19-06-2025
ACC_6937,CID_4345,Demat,1832664.15,19-06-2025
ACC_6938,CID_4346,Saving,67016.96,14-04-2024
ACC_6939,CID_4346,Current,782973.52,14-04-2024
ACC_6940,CID_4346,Demat,742100.46,14-04-2024
ACC_6941,CID_4347,Saving,93032.09,22-02-2025
ACC_6942,CID_4348,Recurring Deposit,136126.67,12-05-2024
ACC_6943,CID_4349,Saving,79786.29,10-11-2023
ACC_6944,CID_4349,Current,234091.91,10-11-2023
ACC_6945,CID_4349,Demat,420714.76,10-11-2023
ACC_6946,CID_4350,Recurring Deposit,204453.34,01-07-2023
ACC_6947,CID_4351,Saving,222112.5,05-01-2022
ACC_6948,CID_4351,Current,748189.73,05-01-2022
ACC_6949,CID_4351,Demat,312421.46,05-01-2022
ACC_6950,CID_4352,Recurring Deposit,247433.22,05-09-2023
ACC_6951,CID_4353,Saving,118967.86,01-01-2022
ACC_6952,CID_4354,Recurring Deposit,349223.23,23-05-2024
ACC_6953,CID_4355,Recurring Deposit,465678.9,16-09-2021
ACC_6954,CID_4356,Recurring Deposit,144022.98,05-06-2019
ACC_6955,CID_4357,Recurring Deposit,123929.15,30-09-2024
ACC_6956,CID_4358,Fixed Deposit,1972548.94,08-07-2023
ACC_6957,CID_4359,Recurring Deposit,295528.61,22-03-2020
ACC_6958,CID_4360,Recurring Deposit,379699.58,17-04-2020
ACC_6959,CID_4361,Saving,215180.81,28-03-2018
ACC_6960,CID_4362,Saving,25825.77,13-09-2024
ACC_6961,CID_4362,Current,897040.27,13-09-2024
ACC_6962,CID_4362,Demat,1032961.76,13-09-2024
ACC_6963,CID_4363,Saving,61588.36,30-07-2019
ACC_6964,CID_4364,Saving,15203.22,29-05-2024
ACC_6965,CID_4365,Saving,134308.21,24-02-2026
ACC_6966,CID_4366,Fixed Deposit,105303.94,19-09-2019
ACC_6967,CID_4367,Saving,52397.6,01-08-2024
ACC_6968,CID_4368,Saving,99858.86,28-05-2019
ACC_6969,CID_4369,Saving,74813.63,26-03-2022
ACC_6970,CID_4369,Current,773487.62,26-03-2022
ACC_6971,CID_4369,Demat,796736.85,26-03-2022
ACC_6972,CID_4370,Recurring Deposit,374583.96,01-06-2024
ACC_6973,CID_4371,Fixed Deposit,1489723.35,21-03-2025
ACC_6974,CID_4372,Saving,204078.2,28-07-2025
ACC_6975,CID_4372,Current,598250.07,28-07-2025
ACC_6976,CID_4372,Demat,922718.93,28-07-2025
ACC_6977,CID_4373,Saving,224869.93,20-07-2024
ACC_6978,CID_4373,Current,12336.81,20-07-2024
ACC_6979,CID_4373,Demat,793846.16,20-07-2024
ACC_6980,CID_4374,Saving,211696.9,09-07-2022
ACC_6981,CID_4374,Current,80843.93,09-07-2022
ACC_6982,CID_4374,Demat,1337200.29,09-07-2022
ACC_6983,CID_4375,Recurring Deposit,192250.59,11-08-2024
ACC_6984,CID_4376,Saving,22563.58,04-12-2020
ACC_6985,CID_4376,Current,410588.02,04-12-2020
ACC_6986,CID_4376,Demat,1979201.09,04-12-2020
ACC_6987,CID_4377,Saving,222307.19,23-09-2025
ACC_6988,CID_4378,Saving,28178.92,28-12-2021
ACC_6989,CID_4379,Saving,42867.16,04-09-2021
ACC_6990,CID_4380,Saving,100637.35,25-04-2021
ACC_6991,CID_4380,Current,718696.89,25-04-2021
ACC_6992,CID_4380,Demat,1137534.53,25-04-2021
ACC_6993,CID_4381,Saving,190473.94,23-02-2019
ACC_6994,CID_4381,Current,82222.52,23-02-2019
ACC_6995,CID_4381,Demat,456710.71,23-02-2019
ACC_6996,CID_4382,Saving,166637.95,18-07-2022
ACC_6997,CID_4383,Saving,171569.96,19-01-2024
ACC_6998,CID_4384,Saving,141056.26,27-01-2022
ACC_6999,CID_4385,Saving,18254.11,03-05-2021
ACC_7000,CID_4386,Saving,54519.28,16-10-2020
ACC_7001,CID_4386,Current,74839.52,16-10-2020
ACC_7002,CID_4386,Demat,505835.58,16-10-2020
ACC_7003,CID_4387,Saving,243842.24,29-12-2020
ACC_7004,CID_4388,Recurring Deposit,329189.52,28-06-2023
ACC_7005,CID_4389,Saving,78231.86,12-01-2024
ACC_7006,CID_4389,Current,899059.53,12-01-2024
ACC_7007,CID_4389,Demat,327291.45,12-01-2024
ACC_7008,CID_4390,Saving,213377.34,28-01-2025
ACC_7009,CID_4391,Saving,136300.67,18-07-2025
ACC_7010,CID_4391,Current,33947.4,18-07-2025
ACC_7011,CID_4391,Demat,1929808.67,18-07-2025
ACC_7012,CID_4392,Saving,36522.68,14-09-2025
ACC_7013,CID_4393,Recurring Deposit,467332.95,20-10-2020
ACC_7014,CID_4394,Recurring Deposit,498210.16,14-11-2025
ACC_7015,CID_4395,Saving,15815.16,07-08-2019
ACC_7016,CID_4396,Saving,209414.69,21-01-2025
ACC_7017,CID_4397,Fixed Deposit,1916966.32,22-04-2020
ACC_7018,CID_4398,Saving,25171.07,01-06-2025
ACC_7019,CID_4399,Saving,51217.9,22-08-2025
ACC_7020,CID_4400,Saving,145950.21,29-08-2023
ACC_7021,CID_4400,Current,310127.64,29-08-2023
ACC_7022,CID_4400,Demat,1695953.77,29-08-2023
ACC_7023,CID_4401,Saving,226599.95,08-08-2018
ACC_7024,CID_4401,Current,669337.9,08-08-2018
ACC_7025,CID_4401,Demat,13594.67,08-08-2018
ACC_7026,CID_4402,Recurring Deposit,145374.76,05-01-2023
ACC_7027,CID_4403,Saving,115114.45,25-10-2023
ACC_7028,CID_4404,Saving,121402.43,14-10-2021
ACC_7029,CID_4405,Saving,242453.33,14-03-2019
ACC_7030,CID_4406,Recurring Deposit,147987.45,03-08-2024
ACC_7031,CID_4407,Saving,138749.88,28-04-2021
ACC_7032,CID_4408,Saving,75765.53,09-06-2025
ACC_7033,CID_4409,Saving,30967.5,10-08-2019
ACC_7034,CID_4410,Saving,38362.06,09-11-2020
ACC_7035,CID_4411,Saving,177641.63,02-09-2024
ACC_7036,CID_4412,Saving,83208.31,14-06-2025
ACC_7037,CID_4413,Saving,165641.46,19-11-2019
ACC_7038,CID_4414,Recurring Deposit,407260.23,10-09-2020
ACC_7039,CID_4415,Saving,44287.34,08-04-2025
ACC_7040,CID_4415,Current,656332.06,08-04-2025
ACC_7041,CID_4415,Demat,1480489.36,08-04-2025
ACC_7042,CID_4416,Saving,158432.65,11-11-2022
ACC_7043,CID_4417,Recurring Deposit,467184.38,30-05-2021
ACC_7044,CID_4418,Recurring Deposit,307177.29,08-11-2020
ACC_7045,CID_4419,Fixed Deposit,2135334.95,09-07-2025
ACC_7046,CID_4420,Recurring Deposit,474869.44,04-06-2025
ACC_7047,CID_4421,Saving,147916.35,07-01-2019
ACC_7048,CID_4422,Saving,113128.72,21-05-2021
ACC_7049,CID_4423,Saving,91722.27,29-06-2020
ACC_7050,CID_4423,Current,778518.64,29-06-2020
ACC_7051,CID_4423,Demat,596006.17,29-06-2020
ACC_7052,CID_4424,Saving,159718.81,13-01-2025
ACC_7053,CID_4424,Current,87335.6,13-01-2025
ACC_7054,CID_4424,Demat,316344.3,13-01-2025
ACC_7055,CID_4425,Recurring Deposit,203141.71,20-05-2025
ACC_7056,CID_4426,Saving,218554.2,01-11-2019
ACC_7057,CID_4426,Current,476934.53,01-11-2019
ACC_7058,CID_4426,Demat,1328356.99,01-11-2019
ACC_7059,CID_4427,Saving,28252.28,31-03-2024
ACC_7060,CID_4428,Saving,162246.35,11-05-2023
ACC_7061,CID_4429,Saving,10611.05,26-02-2024
ACC_7062,CID_4429,Current,700733.26,26-02-2024
ACC_7063,CID_4429,Demat,892934.03,26-02-2024
ACC_7064,CID_4430,Saving,242119.45,24-05-2022
ACC_7065,CID_4431,Saving,150076.51,17-09-2024
ACC_7066,CID_4431,Current,672643.5,17-09-2024
ACC_7067,CID_4431,Demat,1976609.54,17-09-2024
ACC_7068,CID_4432,Saving,134306.51,13-05-2020
ACC_7069,CID_4433,Saving,42540.88,21-09-2025
ACC_7070,CID_4434,Saving,88118,03-08-2022
ACC_7071,CID_4434,Current,792950.86,03-08-2022
ACC_7072,CID_4434,Demat,326868.84,03-08-2022
ACC_7073,CID_4435,Saving,44159.81,17-05-2025
ACC_7074,CID_4436,Saving,134244.48,07-10-2020
ACC_7075,CID_4436,Current,471571.41,07-10-2020
ACC_7076,CID_4436,Demat,1733324.75,07-10-2020
ACC_7077,CID_4437,Fixed Deposit,2959365.8,01-02-2024
ACC_7078,CID_4438,Saving,10233.92,08-04-2019
ACC_7079,CID_4439,Recurring Deposit,58795.19,20-02-2020
ACC_7080,CID_4440,Saving,61945.54,15-11-2020
ACC_7081,CID_4441,Saving,80011.76,18-09-2022
ACC_7082,CID_4442,Fixed Deposit,2657756.91,07-07-2024
ACC_7083,CID_4443,Saving,232405.49,14-05-2023
ACC_7084,CID_4443,Current,289979.03,14-05-2023
ACC_7085,CID_4443,Demat,1280915.42,14-05-2023
ACC_7086,CID_4444,Recurring Deposit,299798.68,11-04-2024
ACC_7087,CID_4445,Saving,7788.06,27-12-2024
ACC_7088,CID_4445,Current,926707.61,27-12-2024
ACC_7089,CID_4445,Demat,39301.28,27-12-2024
ACC_7090,CID_4446,Saving,75375.43,04-04-2025
ACC_7091,CID_4447,Fixed Deposit,4716679.03,30-05-2025
ACC_7092,CID_4448,Saving,217960.96,22-02-2019
ACC_7093,CID_4449,Saving,226644.34,26-04-2022
ACC_7094,CID_4449,Current,929905.08,26-04-2022
ACC_7095,CID_4449,Demat,528960.84,26-04-2022
ACC_7096,CID_4450,Saving,200066.93,05-04-2019
ACC_7097,CID_4450,Current,288549.2,05-04-2019
ACC_7098,CID_4450,Demat,1768152.98,05-04-2019
ACC_7099,CID_4451,Saving,44233.9,12-12-2019
ACC_7100,CID_4452,Saving,139088.65,23-11-2022
ACC_7101,CID_4452,Current,610632.92,23-11-2022
ACC_7102,CID_4452,Demat,50032.77,23-11-2022
ACC_7103,CID_4453,Recurring Deposit,280063.45,05-05-2024
ACC_7104,CID_4454,Saving,116432.46,02-10-2018
ACC_7105,CID_4454,Current,585597.64,02-10-2018
ACC_7106,CID_4454,Demat,235240.34,02-10-2018
ACC_7107,CID_4455,Saving,206064.9,26-11-2020
ACC_7108,CID_4455,Current,620944.53,26-11-2020
ACC_7109,CID_4455,Demat,1810277.38,26-11-2020
ACC_7110,CID_4456,Fixed Deposit,1205358.44,20-11-2025
ACC_7111,CID_4457,Saving,203673.14,28-01-2018
ACC_7112,CID_4458,Fixed Deposit,3923396.73,14-08-2019
ACC_7113,CID_4459,Recurring Deposit,11407.08,11-10-2020
ACC_7114,CID_4460,Recurring Deposit,1330.69,10-10-2023
ACC_7115,CID_4461,Saving,141826.46,17-01-2025
ACC_7116,CID_4461,Current,49790.1,17-01-2025
ACC_7117,CID_4461,Demat,599584.44,17-01-2025
ACC_7118,CID_4462,Saving,200350.16,22-10-2023
ACC_7119,CID_4462,Current,429721.66,22-10-2023
ACC_7120,CID_4462,Demat,757638.06,22-10-2023
ACC_7121,CID_4463,Saving,105384.47,11-10-2023
ACC_7122,CID_4463,Current,241352.14,11-10-2023
ACC_7123,CID_4463,Demat,907432.48,11-10-2023
ACC_7124,CID_4464,Recurring Deposit,42414.18,07-02-2018
ACC_7125,CID_4465,Saving,231647.65,24-01-2023
ACC_7126,CID_4466,Saving,147142.6,13-08-2024
ACC_7127,CID_4467,Saving,158937.06,12-02-2022
ACC_7128,CID_4468,Saving,119988.2,14-03-2023
ACC_7129,CID_4468,Current,399069.8,14-03-2023
ACC_7130,CID_4468,Demat,1229492.32,14-03-2023
ACC_7131,CID_4469,Saving,67703.64,23-12-2025
ACC_7132,CID_4470,Fixed Deposit,1622312.12,13-04-2024
ACC_7133,CID_4471,Saving,168990.37,01-07-2025
ACC_7134,CID_4472,Saving,63007.79,17-03-2025
ACC_7135,CID_4472,Current,213379.27,17-03-2025
ACC_7136,CID_4472,Demat,1027006.13,17-03-2025
ACC_7137,CID_4473,Saving,113865.12,20-06-2021
ACC_7138,CID_4474,Saving,180176.5,05-10-2022
ACC_7139,CID_4475,Recurring Deposit,300575.94,19-02-2026
ACC_7140,CID_4476,Saving,79173.66,10-12-2025
ACC_7141,CID_4476,Current,282506.84,10-12-2025
ACC_7142,CID_4476,Demat,1913592.53,10-12-2025
ACC_7143,CID_4477,Saving,208607.04,10-12-2025
ACC_7144,CID_4477,Current,563536.49,10-12-2025
ACC_7145,CID_4477,Demat,760753.14,10-12-2025
ACC_7146,CID_4478,Saving,92546.19,03-12-2022
ACC_7147,CID_4478,Current,62372.68,03-12-2022
ACC_7148,CID_4478,Demat,1993515.02,03-12-2022
ACC_7149,CID_4479,Saving,198809.64,14-10-2020
ACC_7150,CID_4480,Saving,90029.66,12-01-2022
ACC_7151,CID_4480,Current,930986.56,12-01-2022
ACC_7152,CID_4480,Demat,1697405.33,12-01-2022
ACC_7153,CID_4481,Recurring Deposit,70510.45,22-08-2018
ACC_7154,CID_4482,Saving,227956.28,01-08-2019
ACC_7155,CID_4483,Saving,98381.34,19-04-2023
ACC_7156,CID_4483,Current,904916.22,19-04-2023
ACC_7157,CID_4483,Demat,1381866.32,19-04-2023
ACC_7158,CID_4484,Saving,39903.94,19-06-2022
ACC_7159,CID_4484,Current,485887.57,19-06-2022
ACC_7160,CID_4484,Demat,1902800.57,19-06-2022
ACC_7161,CID_4485,Saving,33189.98,06-11-2023
ACC_7162,CID_4485,Current,302733.45,06-11-2023
ACC_7163,CID_4485,Demat,817505.45,06-11-2023
ACC_7164,CID_4486,Saving,30246.26,21-04-2025
ACC_7165,CID_4486,Current,684812.54,21-04-2025
ACC_7166,CID_4486,Demat,1182728.87,21-04-2025
ACC_7167,CID_4487,Saving,52874.06,22-12-2025
ACC_7168,CID_4487,Current,858579.44,22-12-2025
ACC_7169,CID_4487,Demat,1669254.57,22-12-2025
ACC_7170,CID_4488,Saving,204941.97,14-09-2024
ACC_7171,CID_4488,Current,751772.74,14-09-2024
ACC_7172,CID_4488,Demat,1942497.06,14-09-2024
ACC_7173,CID_4489,Saving,39644.42,22-03-2025
ACC_7174,CID_4490,Saving,195168.64,20-02-2025
ACC_7175,CID_4490,Current,821502.29,20-02-2025
ACC_7176,CID_4490,Demat,20141.91,20-02-2025
ACC_7177,CID_4491,Saving,24257.31,06-06-2025
ACC_7178,CID_4491,Current,585453.62,06-06-2025
ACC_7179,CID_4491,Demat,216954.6,06-06-2025
ACC_7180,CID_4492,Saving,154939.3,28-07-2022
ACC_7181,CID_4493,Saving,15917.65,24-04-2021
ACC_7182,CID_4494,Saving,46359.88,07-09-2019
ACC_7183,CID_4495,Saving,94507.32,16-11-2020
ACC_7184,CID_4496,Recurring Deposit,338830.63,17-12-2018
ACC_7185,CID_4497,Recurring Deposit,177594.78,05-12-2023
ACC_7186,CID_4498,Recurring Deposit,290104.19,22-05-2025
ACC_7187,CID_4499,Saving,617.38,07-12-2020
ACC_7188,CID_4499,Current,794127.9,07-12-2020
ACC_7189,CID_4499,Demat,691536.78,07-12-2020
ACC_7190,CID_4500,Saving,240612.1,08-07-2025
ACC_7191,CID_4501,Recurring Deposit,391138.13,09-07-2021
ACC_7192,CID_4502,Saving,94522.69,14-01-2020
ACC_7193,CID_4503,Saving,3705.71,17-10-2023
ACC_7194,CID_4504,Saving,236272.74,21-12-2022
ACC_7195,CID_4505,Saving,153762.56,05-06-2020
ACC_7196,CID_4505,Current,912525.51,05-06-2020
ACC_7197,CID_4505,Demat,1840393.42,05-06-2020
ACC_7198,CID_4506,Fixed Deposit,3560377.08,29-11-2019
ACC_7199,CID_4507,Saving,117997.38,16-06-2020
ACC_7200,CID_4508,Saving,144086.91,19-12-2021
ACC_7201,CID_4509,Recurring Deposit,161254.94,10-10-2023
ACC_7202,CID_4510,Saving,165714.13,18-07-2024
ACC_7203,CID_4510,Current,797356.42,18-07-2024
ACC_7204,CID_4510,Demat,1251770.42,18-07-2024
ACC_7205,CID_4511,Saving,17777.24,12-04-2022
ACC_7206,CID_4511,Current,114763.31,12-04-2022
ACC_7207,CID_4511,Demat,959528.55,12-04-2022
ACC_7208,CID_4512,Saving,96902.31,19-10-2025
ACC_7209,CID_4513,Saving,61895.57,07-01-2022
ACC_7210,CID_4514,Saving,121830.45,05-04-2022
ACC_7211,CID_4514,Current,539611.92,05-04-2022
ACC_7212,CID_4514,Demat,1173618.56,05-04-2022
ACC_7213,CID_4515,Saving,204774.49,14-01-2022
ACC_7214,CID_4515,Current,517299.92,14-01-2022
ACC_7215,CID_4515,Demat,572545.35,14-01-2022
ACC_7216,CID_4516,Saving,124746.06,04-03-2024
ACC_7217,CID_4517,Saving,38479.37,16-01-2025
ACC_7218,CID_4517,Current,312257.47,16-01-2025
ACC_7219,CID_4517,Demat,48039.03,16-01-2025
ACC_7220,CID_4518,Saving,207629.43,27-01-2024
ACC_7221,CID_4519,Saving,227012.03,04-08-2023
ACC_7222,CID_4520,Saving,52191.18,18-04-2021
ACC_7223,CID_4521,Saving,156779.09,06-11-2024
ACC_7224,CID_4522,Saving,242739.25,14-02-2025
ACC_7225,CID_4523,Recurring Deposit,277318.36,14-10-2018
ACC_7226,CID_4524,Recurring Deposit,441309.94,14-10-2019
ACC_7227,CID_4525,Saving,10790.41,15-08-2025
ACC_7228,CID_4526,Saving,203724.02,31-07-2021
ACC_7229,CID_4527,Saving,107278.59,21-12-2021
ACC_7230,CID_4527,Current,293544.28,21-12-2021
ACC_7231,CID_4527,Demat,865009.75,21-12-2021
ACC_7232,CID_4528,Saving,201467.79,16-07-2023
ACC_7233,CID_4528,Current,488363.9,16-07-2023
ACC_7234,CID_4528,Demat,1986879.29,16-07-2023
ACC_7235,CID_4529,Recurring Deposit,454884.01,29-10-2024
ACC_7236,CID_4530,Saving,232622.9,08-09-2022
ACC_7237,CID_4531,Fixed Deposit,1308286.79,28-01-2020
ACC_7238,CID_4532,Saving,147375.8,09-01-2018
ACC_7239,CID_4532,Current,160582.99,09-01-2018
ACC_7240,CID_4532,Demat,560970.72,09-01-2018
ACC_7241,CID_4533,Saving,92218.23,19-11-2020
ACC_7242,CID_4533,Current,121193.42,19-11-2020
ACC_7243,CID_4533,Demat,617119.95,19-11-2020
ACC_7244,CID_4534,Saving,103612.29,19-11-2023
ACC_7245,CID_4535,Saving,82084.26,15-03-2021
ACC_7246,CID_4535,Current,534298.05,15-03-2021
ACC_7247,CID_4535,Demat,670936.67,15-03-2021
ACC_7248,CID_4536,Saving,14032.04,18-06-2025
ACC_7249,CID_4537,Saving,112103.86,02-11-2021
ACC_7250,CID_4537,Current,418472.73,02-11-2021
ACC_7251,CID_4537,Demat,986919.07,02-11-2021
ACC_7252,CID_4538,Saving,5935.33,04-08-2021
ACC_7253,CID_4539,Saving,171361.3,24-09-2023
ACC_7254,CID_4540,Saving,28006.64,31-12-2022
ACC_7255,CID_4541,Fixed Deposit,938371.83,18-09-2019
ACC_7256,CID_4542,Saving,137750.91,11-01-2025
ACC_7257,CID_4543,Saving,243130.2,22-07-2025
ACC_7258,CID_4544,Fixed Deposit,1874165.74,30-03-2024
ACC_7259,CID_4545,Recurring Deposit,230018.78,15-09-2023
ACC_7260,CID_4546,Saving,33921.62,04-09-2021
ACC_7261,CID_4547,Saving,236735.14,19-07-2024
ACC_7262,CID_4548,Saving,182918.58,13-06-2022
ACC_7263,CID_4549,Recurring Deposit,349659.67,03-11-2025
ACC_7264,CID_4550,Recurring Deposit,197959.05,11-10-2025
ACC_7265,CID_4551,Saving,99158.33,26-02-2023
ACC_7266,CID_4551,Current,407589.15,26-02-2023
ACC_7267,CID_4551,Demat,443320.85,26-02-2023
ACC_7268,CID_4552,Saving,28649.52,03-10-2021
ACC_7269,CID_4553,Recurring Deposit,420664.76,29-09-2025
ACC_7270,CID_4554,Fixed Deposit,641235.92,06-01-2024
ACC_7271,CID_4555,Saving,188308.15,12-09-2025
ACC_7272,CID_4556,Recurring Deposit,12447.54,27-02-2022
ACC_7273,CID_4557,Fixed Deposit,2705884.16,19-01-2026
ACC_7274,CID_4558,Recurring Deposit,43811.19,14-01-2024
ACC_7275,CID_4559,Recurring Deposit,320417.38,27-06-2022
ACC_7276,CID_4560,Saving,71867.05,29-07-2025
ACC_7277,CID_4560,Current,435431.06,29-07-2025
ACC_7278,CID_4560,Demat,1832382.54,29-07-2025
ACC_7279,CID_4561,Recurring Deposit,458696.22,19-09-2023
ACC_7280,CID_4562,Recurring Deposit,57748.59,21-06-2022
ACC_7281,CID_4563,Saving,155597.09,25-02-2022
ACC_7282,CID_4563,Current,763834.16,25-02-2022
ACC_7283,CID_4563,Demat,191695.52,25-02-2022
ACC_7284,CID_4564,Saving,163444.43,19-06-2022
ACC_7285,CID_4565,Saving,224781.04,24-10-2023
ACC_7286,CID_4565,Current,292481.74,24-10-2023
ACC_7287,CID_4565,Demat,223900.26,24-10-2023
ACC_7288,CID_4566,Saving,172885.32,15-11-2021
ACC_7289,CID_4566,Current,708773.21,15-11-2021
ACC_7290,CID_4566,Demat,124728.67,15-11-2021
ACC_7291,CID_4567,Saving,183570.22,12-05-2024
ACC_7292,CID_4568,Recurring Deposit,18825.44,27-12-2021
ACC_7293,CID_4569,Saving,15828.24,13-05-2019
ACC_7294,CID_4570,Saving,223459.39,24-06-2022
ACC_7295,CID_4571,Saving,82878.1,30-05-2020
ACC_7296,CID_4572,Saving,129005.37,24-05-2020
ACC_7297,CID_4573,Saving,114791.33,08-11-2024
ACC_7298,CID_4573,Current,352911.35,08-11-2024
ACC_7299,CID_4573,Demat,104627.67,08-11-2024
ACC_7300,CID_4574,Saving,3499.55,26-10-2025
ACC_7301,CID_4574,Current,922252.22,26-10-2025
ACC_7302,CID_4574,Demat,1035057.65,26-10-2025
ACC_7303,CID_4575,Saving,122021.04,05-04-2023
ACC_7304,CID_4576,Saving,240535.62,27-07-2020
ACC_7305,CID_4577,Saving,222200.03,06-08-2021
ACC_7306,CID_4577,Current,790519.51,06-08-2021
ACC_7307,CID_4577,Demat,1315830.62,06-08-2021
ACC_7308,CID_4578,Saving,173631.76,08-12-2020
ACC_7309,CID_4578,Current,646192.2,08-12-2020
ACC_7310,CID_4578,Demat,412390.84,08-12-2020
ACC_7311,CID_4579,Saving,27122.42,02-11-2018
ACC_7312,CID_4580,Saving,245247.68,24-05-2021
ACC_7313,CID_4580,Current,517841.73,24-05-2021
ACC_7314,CID_4580,Demat,847678.29,24-05-2021
ACC_7315,CID_4581,Saving,117770.69,27-05-2019
ACC_7316,CID_4581,Current,831772.89,27-05-2019
ACC_7317,CID_4581,Demat,879888.76,27-05-2019
ACC_7318,CID_4582,Saving,50201.95,24-01-2020
ACC_7319,CID_4583,Fixed Deposit,3599891.61,01-12-2025
ACC_7320,CID_4584,Saving,52241.15,29-08-2024
ACC_7321,CID_4585,Saving,17209.97,11-05-2025
ACC_7322,CID_4586,Saving,37912.82,07-11-2025
ACC_7323,CID_4587,Recurring Deposit,493707.06,05-09-2023
ACC_7324,CID_4588,Fixed Deposit,2550807.51,11-10-2023
ACC_7325,CID_4589,Saving,100344.85,29-12-2023
ACC_7326,CID_4589,Current,142884.24,29-12-2023
ACC_7327,CID_4589,Demat,938908.53,29-12-2023
ACC_7328,CID_4590,Saving,170489.2,24-10-2021
ACC_7329,CID_4591,Saving,137239.23,02-11-2025
ACC_7330,CID_4592,Fixed Deposit,3884075.4,12-10-2020
ACC_7331,CID_4593,Saving,129101.89,23-02-2023
ACC_7332,CID_4593,Current,205304.04,23-02-2023
ACC_7333,CID_4593,Demat,1802395.53,23-02-2023
ACC_7334,CID_4594,Fixed Deposit,2155687.53,22-07-2025
ACC_7335,CID_4595,Saving,17873.28,21-12-2022
ACC_7336,CID_4596,Saving,31882.59,18-11-2024
ACC_7337,CID_4597,Saving,27070.59,28-02-2026
ACC_7338,CID_4598,Saving,204637.02,23-10-2025
ACC_7339,CID_4599,Saving,231002.5,23-09-2025
ACC_7340,CID_4600,Saving,114441.65,02-02-2025
ACC_7341,CID_4600,Current,828822.73,02-02-2025
