payment_id,loan_id,payment_amount,payment_date
3779,LON_530,"47,355.52",2025-10-16
3780,LON_530,"47,355.52",2025-12-16
3781,LON_530,"47,355.52",2026-02-14
3782,LON_531,"7,373.72",2025-06-23
3783,LON_531,"7,373.72",2025-07-21
3784,LON_531,"7,373.72",2025-08-17
3785,LON_532,"24,549.17",2022-08-21
3786,LON_532,"23,993.76",2022-09-19
3787,LON_532,"24,549.17",2022-10-17
3788,LON_533,"76,238.53",2021-09-14
3789,LON_533,"78,029.69",2021-10-16
3790,LON_533,"76,238.53",2021-11-15
3791,LON_533,"76,238.53",2021-12-16
3792,LON_534,"10,165.34",2020-04-14
3793,LON_534,"9,969.41",2020-05-13
3794,LON_534,"10,165.34",2020-06-12
3795,LON_534,"10,165.34",2020-07-14
3796,LON_534,"10,165.34",2020-08-11
3797,LON_534,"10,165.34",2020-09-10
3798,LON_534,"10,161.10",2020-10-10
3799,LON_534,"10,030.61",2020-11-11
3800,LON_537,"41,787.69",2021-11-06
3801,LON_537,"41,787.69",2021-12-04
3802,LON_537,"41,787.69",2021-12-31
3803,LON_537,"41,787.69",2022-01-28
3804,LON_537,"41,787.69",2022-02-25
3805,LON_538,"42,536.40",2021-01-05
3806,LON_538,"42,536.40",2021-01-31
3807,LON_538,"42,536.40",2021-02-28
3808,LON_538,"42,589.91",2021-03-30
3809,LON_540,"27,014.45",2021-07-22
3810,LON_540,"27,011.22",2021-08-20
3811,LON_540,"27,014.45",2021-09-21
3812,LON_541,"41,138.46",2020-01-14
3813,LON_541,"42,616.04",2020-02-13
3814,LON_542,"6,901.37",2024-01-23
3815,LON_543,"35,739.73",2019-07-12
3816,LON_543,"35,739.73",2019-08-10
3817,LON_543,"35,739.73",2019-09-08
3818,LON_543,"35,739.73",2019-10-04
3819,LON_543,"35,739.73",2019-11-03
3820,LON_544,"7,527.80",2023-07-10
3821,LON_546,"49,921.95",2025-12-30
3822,LON_546,"49,921.95",2026-01-30
3823,LON_547,"20,993.57",2019-10-12
3824,LON_548,"14,384.74",2024-12-24
3825,LON_548,"14,384.74",2025-01-25
3826,LON_548,"14,384.74",2025-02-25
3827,LON_549,"1,03,575.39",2023-05-14
3828,LON_549,"1,03,575.39",2023-07-14
3829,LON_551,"17,016.82",2019-06-05
3830,LON_551,"17,016.82",2019-07-02
3831,LON_553,"6,994.12",2019-09-22
3832,LON_553,"6,893.58",2019-10-24
3833,LON_554,"44,899.13",2021-01-26
3834,LON_554,"44,899.13",2021-02-25
3835,LON_554,"44,899.13",2021-03-26
3836,LON_555,"30,089.22",2025-09-23
3837,LON_555,"29,704.07",2025-10-21
3838,LON_555,"30,089.22",2025-11-18
3839,LON_555,"30,089.22",2025-12-16
3840,LON_556,"75,801.95",2025-05-19
3841,LON_556,"75,801.95",2025-06-19
3842,LON_556,"75,801.95",2025-07-20
3843,LON_557,"68,958.56",2022-07-26
3844,LON_557,"68,958.56",2022-08-28
3845,LON_557,"68,958.56",2022-09-27
3846,LON_557,"68,958.56",2022-10-27
3847,LON_557,"68,958.56",2022-11-27
3848,LON_558,"3,290.67",2019-05-02
3849,LON_558,"3,290.67",2019-06-02
3850,LON_559,"1,795.66",2020-08-01
3851,LON_559,"1,795.66",2020-08-29
3852,LON_561,"26,000.84",2024-12-18
3853,LON_561,"26,000.84",2025-01-17
3854,LON_561,"26,000.84",2025-02-17
3855,LON_561,"26,000.84",2025-03-19
3856,LON_561,"26,000.84",2025-04-18
3857,LON_562,"12,327.22",2020-03-07
3858,LON_562,"12,327.22",2020-04-04
3859,LON_562,"12,327.22",2020-05-04
3860,LON_562,"12,327.22",2020-06-01
3861,LON_562,"12,327.22",2020-06-29
3862,LON_563,"22,149.21",2024-01-05
3863,LON_563,"22,149.21",2024-02-03
3864,LON_563,"22,149.21",2024-03-02
3865,LON_564,"43,074.01",2026-01-03
3866,LON_564,"43,074.01",2026-03-03
3867,LON_564,"43,074.01",2026-05-04
3868,LON_564,"43,074.01",2026-07-03
3869,LON_564,"43,074.01",2026-09-01
3870,LON_564,"43,074.01",2026-10-30
3871,LON_565,"28,504.72",2022-05-21
3872,LON_565,"28,504.72",2022-06-21
3873,LON_565,"29,314.05",2022-07-23
3874,LON_568,"8,643.46",2022-09-14
3875,LON_568,"8,643.46",2022-10-15
3876,LON_568,"8,643.46",2022-11-14
3877,LON_568,"8,643.46",2022-12-14
3878,LON_568,"8,643.46",2023-01-14
3879,LON_568,"8,521.15",2023-02-11
3880,LON_568,"8,643.46",2023-03-15
3881,LON_569,"78,072.15",2022-11-22
3882,LON_569,"78,062.06",2022-12-23
3883,LON_569,"78,062.06",2023-01-22
3884,LON_569,"78,062.06",2023-02-22
3885,LON_569,"78,062.06",2023-03-26
3886,LON_569,"78,062.06",2023-04-26
3887,LON_569,"78,062.06",2023-05-28
3888,LON_570,"13,226.42",2021-12-28
3889,LON_570,"13,238.27",2022-01-25
3890,LON_570,"13,168.43",2022-02-26
3891,LON_570,"13,168.43",2022-03-28
3892,LON_571,"6,019.99",2020-12-02
3893,LON_571,"6,063.22",2020-12-31
3894,LON_571,"6,063.22",2021-01-31
3895,LON_571,"6,063.22",2021-03-02
3896,LON_571,"6,063.22",2021-03-31
3897,LON_571,"6,063.22",2021-04-29
3898,LON_571,"6,063.22",2021-05-31
3899,LON_571,"6,063.22",2021-06-29
3900,LON_571,"6,223.07",2021-07-28
3901,LON_572,"55,929.78",2024-06-28
3902,LON_572,"52,924.44",2024-07-27
3903,LON_572,"53,478.55",2024-08-26
3904,LON_573,"20,107.98",2019-04-20
3905,LON_573,"19,981.30",2019-05-20
3906,LON_573,"19,981.30",2019-06-17
3907,LON_573,"19,981.30",2019-07-13
3908,LON_574,"99,433.58",2023-04-26
3909,LON_574,"99,433.58",2023-05-26
3910,LON_574,"97,287.32",2023-06-25
3911,LON_574,"99,433.58",2023-07-25
3912,LON_574,"99,433.58",2023-08-25
3913,LON_574,"99,433.58",2023-09-23
3914,LON_576,"4,650.23",2023-12-16
3915,LON_576,"4,650.23",2024-01-16
3916,LON_576,"4,713.30",2024-02-15
3917,LON_577,"5,179.57",2025-05-04
3918,LON_577,"5,179.57",2025-05-31
3919,LON_577,"5,073.72",2025-06-28
3920,LON_578,"36,221.38",2023-06-19
3921,LON_578,"36,221.38",2023-07-19
3922,LON_578,"36,221.38",2023-08-16
3923,LON_578,"36,221.38",2023-09-16
3924,LON_579,"23,087.12",2020-01-26
3925,LON_579,"23,087.12",2020-02-27
3926,LON_579,"23,087.12",2020-03-28
3927,LON_579,"23,087.12",2020-04-28
3928,LON_579,"23,087.12",2020-05-31
3929,LON_579,"23,613.75",2020-06-30
3930,LON_580,"25,567.83",2019-05-09
3931,LON_580,"25,567.83",2019-06-08
3932,LON_580,"25,567.83",2019-07-09
3933,LON_581,"26,687.48",2020-05-26
3934,LON_581,"26,687.48",2020-06-24
3935,LON_581,"26,687.48",2020-07-23
3936,LON_581,"26,687.48",2020-08-22
3937,LON_582,"32,964.61",2020-02-19
3938,LON_583,"11,490.57",2024-02-02
3939,LON_583,"11,490.57",2024-03-04
3940,LON_583,"11,490.57",2024-04-03
3941,LON_583,"11,490.57",2024-05-02
3942,LON_584,"15,778.53",2025-06-13
3943,LON_584,"15,778.53",2025-07-12
3944,LON_584,"15,778.53",2025-08-10
3945,LON_584,"15,778.53",2025-09-09
3946,LON_584,"15,778.53",2025-10-09
3947,LON_585,"30,104.80",2022-12-10
3948,LON_585,"29,840.79",2023-01-08
3949,LON_586,"40,918.07",2023-06-03
3950,LON_586,"40,918.07",2023-07-01
3951,LON_589,"82,247.39",2026-01-16
3952,LON_589,"82,247.39",2026-02-14
3953,LON_591,"21,255.02",2024-01-01
3954,LON_591,"21,255.02",2024-01-30
3955,LON_591,"21,255.02",2024-03-02
3956,LON_591,"21,255.02",2024-04-01
3957,LON_591,"21,255.02",2024-05-04
3958,LON_592,"73,022.76",2019-11-11
3959,LON_592,"71,072.45",2019-12-10
3960,LON_592,"71,072.45",2020-01-08
3961,LON_592,"71,072.45",2020-02-07
3962,LON_592,"71,072.45",2020-03-10
3963,LON_594,"15,487.21",2023-10-15
3964,LON_594,"15,487.21",2023-11-13
3965,LON_594,"15,487.21",2023-12-15
3966,LON_594,"15,487.21",2024-01-15
3967,LON_594,"15,487.21",2024-02-15
3968,LON_594,"15,487.21",2024-03-17
3969,LON_595,"9,681.64",2020-03-26
3970,LON_595,"9,681.64",2020-04-24
3971,LON_595,"9,681.64",2020-05-22
3972,LON_595,"9,681.64",2020-06-20
3973,LON_595,"9,681.64",2020-07-17
3974,LON_595,"9,634.84",2020-08-14
3975,LON_595,"9,681.64",2020-09-11
3976,LON_595,"9,681.64",2020-10-10
3977,LON_598,"26,804.79",2023-07-24
3978,LON_598,"26,804.79",2023-08-24
3979,LON_599,"44,685.76",2024-06-13
3980,LON_599,"44,685.76",2024-07-11
3981,LON_599,"44,685.76",2024-08-06
3982,LON_599,"44,685.76",2024-09-05
3983,LON_599,"44,685.76",2024-10-02
3984,LON_600,"4,203.13",2022-03-26
3985,LON_600,"4,203.13",2022-04-25
3986,LON_602,"25,342.71",2023-10-15
3987,LON_602,"25,342.71",2023-11-14
3988,LON_603,"33,766.60",2024-07-04
3989,LON_603,"33,766.60",2024-08-03
3990,LON_603,"33,766.60",2024-09-05
3991,LON_606,"12,729.10",2021-11-11
3992,LON_606,"12,523.34",2021-12-13
3993,LON_606,"12,729.10",2022-01-13
3994,LON_608,"23,121.20",2021-10-09
3995,LON_608,"22,460.74",2021-11-10
3996,LON_608,"23,121.20",2021-12-08
3997,LON_608,"23,121.20",2022-01-08
3998,LON_608,"23,121.20",2022-02-08
3999,LON_611,"12,989.79",2021-06-26
4000,LON_611,"12,989.79",2021-07-27
4001,LON_612,"35,570.49",2024-10-22
4002,LON_612,"35,570.49",2024-12-22
4003,LON_612,"35,570.49",2025-02-19
4004,LON_613,"35,266.88",2020-08-02
4005,LON_613,"35,266.88",2020-08-30
4006,LON_614,"22,481.44",2022-07-04
4007,LON_614,"22,481.44",2022-08-04
4008,LON_615,"34,262.95",2021-07-21
4009,LON_616,"23,532.58",2020-03-14
4010,LON_616,"23,532.58",2020-04-15
4011,LON_616,"23,532.58",2020-05-16
4012,LON_616,"23,532.58",2020-06-14
4013,LON_616,"23,532.58",2020-07-15
4014,LON_616,"23,532.58",2020-08-16
4015,LON_617,"15,661.23",2025-05-21
4016,LON_617,"15,661.23",2025-06-18
4017,LON_617,"15,661.23",2025-07-17
4018,LON_620,"29,678.76",2025-10-14
4019,LON_620,"29,678.76",2025-11-13
4020,LON_620,"29,678.76",2025-12-15
4021,LON_620,"29,389.17",2026-01-16
4022,LON_620,"29,678.76",2026-02-14
4023,LON_621,"18,446.93",2024-08-21
4024,LON_621,"18,446.93",2024-10-19
4025,LON_621,"18,446.93",2024-12-18
4026,LON_622,"27,157.64",2025-08-06
4027,LON_622,"27,157.64",2025-09-05
4028,LON_622,"27,157.64",2025-10-02
4029,LON_623,"30,956.54",2024-06-12
4030,LON_623,"30,956.54",2024-07-12
4031,LON_624,"15,008.48",2025-04-29
4032,LON_624,"15,008.48",2025-05-29
4033,LON_624,"15,008.48",2025-06-30
4034,LON_624,"15,458.41",2025-07-31
4035,LON_624,"15,008.48",2025-08-31
4036,LON_625,"10,839.06",2025-04-26
4037,LON_625,"10,839.06",2025-05-26
4038,LON_625,"10,839.06",2025-06-25
4039,LON_625,"10,659.73",2025-07-27
4040,LON_625,"10,839.06",2025-08-28
4041,LON_626,"65,478.81",2021-08-17
4042,LON_626,"65,478.81",2021-10-16
4043,LON_626,"65,478.81",2021-12-14
4044,LON_626,"64,263.07",2022-02-12
4045,LON_626,"65,478.81",2022-04-13
4046,LON_627,"53,069.14",2022-05-15
4047,LON_627,"53,069.14",2022-06-10
4048,LON_627,"53,069.14",2022-07-09
4049,LON_627,"53,069.14",2022-08-07
4050,LON_627,"53,069.14",2022-09-04
4051,LON_627,"53,069.14",2022-09-30
4052,LON_627,"53,069.14",2022-10-28
4053,LON_627,"53,069.14",2022-11-26
4054,LON_630,"45,123.71",2021-04-23
4055,LON_630,"44,832.08",2021-05-25
4056,LON_632,"36,257.31",2026-02-17
4057,LON_632,"36,257.31",2026-03-19
4058,LON_633,"42,078.78",2020-12-17
4059,LON_633,"42,078.78",2021-01-16
4060,LON_633,"42,078.78",2021-02-11
4061,LON_633,"40,865.01",2021-03-13
4062,LON_635,"16,379.53",2025-01-30
4063,LON_638,"6,632.95",2019-10-21
4064,LON_638,"6,632.95",2019-11-17
4065,LON_639,"57,130.73",2024-12-16
4066,LON_639,"56,640.21",2025-01-14
4067,LON_639,"56,640.21",2025-02-11
4068,LON_639,"56,640.21",2025-03-10
4069,LON_640,"37,565.26",2024-07-29
4070,LON_640,"37,565.26",2024-08-28
4071,LON_640,"37,565.26",2024-09-29
4072,LON_640,"37,565.26",2024-10-27
4073,LON_640,"37,565.26",2024-11-28
4074,LON_640,"36,961.50",2024-12-27
4075,LON_642,"12,870.22",2019-04-26
4076,LON_642,"12,870.22",2019-05-26
4077,LON_643,"8,014.91",2023-04-13
4078,LON_643,"8,014.91",2023-05-11
4079,LON_643,"8,014.91",2023-06-09
4080,LON_643,"8,014.91",2023-07-06
4081,LON_646,"25,929.02",2019-02-27
4082,LON_646,"26,174.85",2019-03-25
4083,LON_646,"25,929.02",2019-04-24
4084,LON_646,"25,929.02",2019-05-22
4085,LON_647,"53,948.17",2025-11-11
4086,LON_647,"53,948.17",2025-12-10
4087,LON_647,"53,948.17",2026-01-07
4088,LON_648,"35,242.24",2020-05-25
4089,LON_648,"35,242.24",2020-06-22
4090,LON_649,"56,566.77",2022-01-09
4091,LON_649,"56,566.77",2022-02-10
4092,LON_649,"56,566.77",2022-03-12
4093,LON_649,"56,566.77",2022-04-11
4094,LON_649,"56,566.77",2022-05-12
4095,LON_649,"56,566.77",2022-06-14
4096,LON_649,"56,566.77",2022-07-13
4097,LON_649,"56,566.77",2022-08-14
4098,LON_650,"21,599.61",2025-03-23
4099,LON_650,"21,599.61",2025-04-23
4100,LON_650,"21,599.61",2025-05-26
4101,LON_651,"43,195.46",2019-03-24
4102,LON_651,"43,195.46",2019-04-23
4103,LON_651,"43,195.46",2019-05-24
4104,LON_652,"34,083.42",2020-01-22
4105,LON_652,"34,083.42",2020-02-20
4106,LON_653,"47,142.55",2021-08-30
4107,LON_653,"47,789.88",2021-09-29
4108,LON_655,"33,895.85",2020-02-20
4109,LON_656,"22,550.84",2023-02-08
4110,LON_656,"22,550.84",2023-03-07
4111,LON_657,"31,308.55",2022-11-27
4112,LON_657,"31,308.55",2022-12-26
4113,LON_657,"31,308.55",2023-01-25
4114,LON_657,"31,308.55",2023-02-25
4115,LON_660,"13,713.33",2025-06-05
4116,LON_660,"13,713.33",2025-07-02
4117,LON_660,"13,713.33",2025-08-01
4118,LON_660,"13,713.33",2025-08-29
4119,LON_661,"45,208.31",2020-07-05
4120,LON_661,"45,208.31",2020-08-03
4121,LON_661,"45,208.31",2020-09-03
4122,LON_662,"5,848.09",2021-12-26
4123,LON_662,"5,848.09",2022-01-21
4124,LON_662,"5,848.09",2022-02-19
4125,LON_663,"61,433.91",2025-07-14
4126,LON_663,"63,036.70",2025-08-13
4127,LON_663,"63,036.70",2025-09-13
4128,LON_663,"62,607.41",2025-10-15
4129,LON_664,"36,680.24",2026-01-12
4130,LON_664,"36,680.24",2026-02-09
4131,LON_664,"36,680.24",2026-03-13
4132,LON_664,"36,680.24",2026-04-12
4133,LON_664,"36,680.24",2026-05-11
4134,LON_665,"32,459.66",2023-05-20
4135,LON_666,"69,351.94",2019-03-17
4136,LON_666,"69,351.94",2019-04-18
4137,LON_668,"15,428.60",2021-08-11
4138,LON_668,"15,236.08",2021-09-11
4139,LON_668,"15,236.08",2021-10-10
4140,LON_668,"15,236.08",2021-11-08
4141,LON_669,"77,594.63",2024-01-31
4142,LON_669,"77,594.63",2024-02-28
4143,LON_669,"77,594.63",2024-03-31
4144,LON_669,"77,594.63",2024-04-30
4145,LON_670,"80,753.40",2024-09-07
4146,LON_670,"80,753.40",2024-10-09
4147,LON_670,"80,753.40",2024-11-08
4148,LON_670,"80,753.40",2024-12-10
4149,LON_670,"80,753.40",2025-01-11
4150,LON_670,"80,753.40",2025-02-09
4151,LON_671,"29,038.53",2020-01-25
4152,LON_671,"29,038.53",2020-02-23
4153,LON_671,"29,038.53",2020-03-25
4154,LON_673,"7,570.53",2025-05-03
4155,LON_674,"72,921.80",2021-08-11
4156,LON_674,"72,921.80",2021-09-12
4157,LON_675,"29,835.65",2025-03-16
4158,LON_675,"29,835.65",2025-04-14
4159,LON_676,"29,506.98",2020-09-06
4160,LON_676,"29,506.98",2020-10-04
4161,LON_677,"9,102.60",2023-07-05
4162,LON_677,"9,102.60",2023-08-06
4163,LON_677,"9,102.60",2023-09-06
4164,LON_677,"9,102.60",2023-10-05
4165,LON_678,"1,10,817.78",2023-10-06
4166,LON_679,"51,461.44",2024-02-25
4167,LON_679,"51,461.44",2024-04-25
4168,LON_679,"51,461.44",2024-06-25
4169,LON_679,"51,461.44",2024-08-24
4170,LON_681,"5,625.24",2024-07-01
4171,LON_682,"33,390.01",2020-07-06
4172,LON_682,"33,390.01",2020-08-06
4173,LON_683,"76,613.11",2023-05-17
4174,LON_683,"76,613.11",2023-06-14
4175,LON_683,"76,613.11",2023-07-14
4176,LON_683,"76,613.11",2023-08-15
4177,LON_683,"76,613.11",2023-09-13
4178,LON_684,"67,047.90",2022-12-05
4179,LON_684,"67,047.90",2023-01-03
4180,LON_685,"32,484.68",2024-10-16
4181,LON_686,"76,226.20",2025-04-28
4182,LON_686,"76,226.20",2025-05-27
4183,LON_686,"76,226.20",2025-06-24
4184,LON_688,"20,497.78",2023-01-23
4185,LON_689,"43,523.71",2025-01-23
4186,LON_690,"24,089.46",2023-05-20
4187,LON_690,"24,089.46",2023-06-17
4188,LON_690,"24,089.46",2023-07-16
4189,LON_690,"24,089.46",2023-08-11
4190,LON_691,"21,443.84",2020-11-11
4191,LON_692,"23,042.19",2022-06-09
4192,LON_692,"22,624.08",2022-07-07
4193,LON_692,"22,624.08",2022-08-06
4194,LON_693,"22,481.44",2025-12-21
4195,LON_693,"22,481.44",2026-01-20
4196,LON_693,"22,481.44",2026-02-18
4197,LON_693,"22,481.44",2026-03-22
4198,LON_693,"22,481.44",2026-04-21
4199,LON_694,"10,141.78",2024-10-09
4200,LON_694,"10,141.78",2024-11-08
4201,LON_694,"10,141.78",2024-12-05
4202,LON_694,"10,141.78",2025-01-01
4203,LON_694,"10,141.78",2025-01-29
4204,LON_694,"10,141.78",2025-02-27
4205,LON_694,"10,141.78",2025-03-28
4206,LON_695,"39,920.64",2022-07-30
4207,LON_695,"40,838.18",2022-08-27
4208,LON_695,"40,838.18",2022-09-27
4209,LON_695,"40,838.18",2022-10-27
4210,LON_695,"40,757.87",2022-11-27
4211,LON_695,"40,838.18",2022-12-26
4212,LON_695,"40,838.18",2023-01-26
4213,LON_696,"1,250.90",2024-01-28
4214,LON_696,"1,250.90",2024-02-25
4215,LON_697,"55,111.07",2025-03-08
4216,LON_697,"55,111.07",2025-05-08
4217,LON_697,"55,111.07",2025-07-07
4218,LON_697,"55,111.07",2025-09-06
4219,LON_698,"33,367.46",2019-11-21
4220,LON_698,"33,367.46",2019-12-20
4221,LON_699,"17,869.86",2022-04-02
4222,LON_699,"17,869.86",2022-05-05
4223,LON_702,"56,078.15",2024-08-07
4224,LON_702,"56,998.46",2024-09-04
4225,LON_702,"56,078.15",2024-10-03
4226,LON_703,"11,078.27",2021-02-15
4227,LON_703,"11,078.27",2021-03-15
4228,LON_703,"11,078.27",2021-04-14
4229,LON_703,"11,078.27",2021-05-15
4230,LON_704,"22,038.42",2023-08-01
4231,LON_704,"22,038.42",2023-08-30
4232,LON_704,"22,038.42",2023-09-28
4233,LON_704,"22,623.78",2023-10-28
4234,LON_705,"8,269.33",2023-02-09
4235,LON_705,"8,269.33",2023-03-12
4236,LON_705,"8,269.33",2023-04-12
4237,LON_705,"8,269.33",2023-05-11
4238,LON_705,"8,269.33",2023-06-13
4239,LON_705,"8,269.33",2023-07-13
4240,LON_705,"8,269.33",2023-08-13
4241,LON_706,"47,653.45",2025-05-06
4242,LON_706,"47,653.45",2025-06-04
4243,LON_710,"31,506.66",2021-04-07
4244,LON_710,"31,506.66",2021-05-05
4245,LON_710,"31,506.66",2021-06-05
4246,LON_710,"31,506.66",2021-07-06
4247,LON_710,"31,506.66",2021-08-05
4248,LON_712,"17,552.33",2021-06-28
4249,LON_712,"17,125.95",2021-07-29
4250,LON_712,"17,125.95",2021-08-31
4251,LON_713,"8,037.01",2024-01-02
4252,LON_713,"7,870.35",2024-02-01
4253,LON_713,"7,870.35",2024-03-01
4254,LON_714,"42,597.67",2019-07-20
4255,LON_714,"42,597.67",2019-08-19
4256,LON_714,"42,597.67",2019-09-20
4257,LON_715,"5,147.55",2025-07-12
4258,LON_715,"5,147.55",2025-08-09
4259,LON_716,"24,085.59",2022-09-02
4260,LON_716,"24,085.59",2022-09-30
4261,LON_716,"24,085.59",2022-10-28
4262,LON_717,"45,703.34",2026-01-18
4263,LON_717,"44,855.11",2026-02-15
4264,LON_719,"12,058.03",2022-03-14
4265,LON_719,"12,058.03",2022-04-15
4266,LON_719,"12,058.03",2022-05-16
4267,LON_719,"12,058.03",2022-06-16
4268,LON_719,"12,058.03",2022-07-17
4269,LON_720,"27,853.10",2025-02-10
4270,LON_720,"27,853.10",2025-03-10
4271,LON_720,"27,853.10",2025-04-06
4272,LON_720,"28,569.49",2025-05-04
4273,LON_722,"38,702.87",2023-04-02
4274,LON_722,"38,702.87",2023-04-30
4275,LON_722,"38,702.87",2023-05-30
4276,LON_723,"23,230.82",2025-07-15
4277,LON_723,"23,230.82",2025-08-14
4278,LON_723,"23,230.82",2025-09-13
4279,LON_723,"23,449.99",2025-10-13
4280,LON_724,"44,093.56",2022-11-27
4281,LON_724,"44,093.56",2022-12-27
4282,LON_724,"44,093.56",2023-01-27
4283,LON_725,"60,611.13",2021-02-21
4284,LON_726,"32,920.75",2025-06-17
4285,LON_726,"32,920.75",2025-07-18
4286,LON_726,"32,920.75",2025-08-16
4287,LON_726,"32,920.75",2025-09-15
4288,LON_727,"38,610.53",2025-03-28
4289,LON_727,"38,610.53",2025-04-25
4290,LON_727,"38,610.53",2025-05-25
4291,LON_727,"38,610.53",2025-06-26
4292,LON_728,"15,661.23",2025-07-24
4293,LON_728,"15,661.23",2025-08-22
4294,LON_728,"15,661.23",2025-09-24
4295,LON_729,"22,910.80",2022-04-14
4296,LON_729,"22,483.53",2022-05-12
4297,LON_730,"14,751.98",2022-07-22
4298,LON_730,"14,751.98",2022-08-18
4299,LON_730,"14,751.98",2022-09-17
4300,LON_732,"9,979.61",2024-01-02
4301,LON_732,"9,979.61",2024-01-29
4302,LON_732,"9,979.61",2024-02-26
4303,LON_732,"9,979.61",2024-03-24
4304,LON_732,"9,979.61",2024-04-21
4305,LON_732,"9,979.61",2024-05-21
4306,LON_733,"31,736.37",2024-06-21
4307,LON_733,"31,736.37",2024-07-22
4308,LON_733,"31,842.52",2024-08-21
4309,LON_734,"38,278.88",2021-01-09
4310,LON_734,"38,278.88",2021-02-09
4311,LON_734,"38,278.88",2021-03-09
4312,LON_734,"38,278.88",2021-04-09
4313,LON_734,"38,278.88",2021-05-10
4314,LON_736,"1,27,070.06",2019-04-22
4315,LON_736,"1,27,268.91",2019-05-21
4316,LON_737,"6,029.87",2025-09-14
4317,LON_737,"6,029.87",2025-11-13
4318,LON_737,"6,029.87",2026-01-14
4319,LON_737,"6,029.87",2026-03-13
4320,LON_739,"13,077.70",2022-05-13
4321,LON_739,"13,077.70",2022-06-11
4322,LON_739,"13,077.70",2022-07-12
4323,LON_740,"17,327.70",2019-03-30
4324,LON_740,"17,327.70",2019-04-27
4325,LON_740,"17,327.70",2019-05-25
4326,LON_742,"21,800.18",2020-09-22
4327,LON_742,"21,800.18",2020-10-20
4328,LON_742,"21,800.18",2020-11-17
4329,LON_742,"21,570.19",2020-12-15
4330,LON_743,"5,837.74",2022-01-16
4331,LON_743,"5,697.36",2022-02-13
4332,LON_743,"5,697.36",2022-03-12
4333,LON_743,"5,697.36",2022-04-10
4334,LON_745,"56,675.73",2022-09-24
4335,LON_745,"56,675.73",2022-10-23
4336,LON_745,"56,675.73",2022-11-22
4337,LON_746,"57,650.85",2022-01-16
4338,LON_746,"57,041.40",2022-03-18
4339,LON_746,"57,041.40",2022-05-16
4340,LON_746,"57,041.40",2022-07-15
4341,LON_747,"11,267.64",2019-12-23
4342,LON_747,"11,267.64",2020-01-22
4343,LON_747,"11,267.64",2020-02-24
4344,LON_748,"17,834.01",2023-01-12
4345,LON_748,"17,834.01",2023-02-08
4346,LON_748,"17,834.01",2023-03-07
4347,LON_748,"17,834.01",2023-04-05
4348,LON_748,"17,834.01",2023-05-03
4349,LON_749,"64,034.62",2020-08-28
4350,LON_749,"64,034.62",2020-09-28
4351,LON_749,"64,034.62",2020-10-28
4352,LON_749,"64,034.62",2020-11-27
4353,LON_750,"15,439.76",2020-10-21
4354,LON_750,"15,439.76",2020-11-23
4355,LON_750,"15,439.76",2020-12-22
4356,LON_751,"21,262.52",2021-08-24
4357,LON_751,"21,176.89",2021-09-23
4358,LON_751,"21,334.59",2021-10-20
4359,LON_752,"13,916.47",2024-06-16
4360,LON_752,"13,916.47",2024-07-14
4361,LON_752,"13,916.47",2024-08-13
4362,LON_753,"7,887.71",2019-08-02
4363,LON_753,"7,901.31",2019-08-30
4364,LON_753,"7,887.71",2019-09-29
4365,LON_753,"7,887.71",2019-10-25
4366,LON_754,"42,264.65",2025-07-07
4367,LON_754,"42,264.65",2025-08-04
4368,LON_754,"42,264.65",2025-09-01
4369,LON_755,"8,535.00",2023-08-26
4370,LON_755,"8,458.34",2023-09-27
4371,LON_755,"8,319.86",2023-10-28
4372,LON_755,"8,319.86",2023-11-27
4373,LON_755,"8,319.86",2023-12-29
4374,LON_755,"8,319.86",2024-01-28
4375,LON_755,"8,319.86",2024-02-28
4376,LON_756,"11,077.81",2022-04-12
4377,LON_756,"11,397.40",2022-05-13
4378,LON_756,"11,129.85",2022-06-12
4379,LON_756,"11,129.85",2022-07-15
4380,LON_758,"35,867.33",2021-02-10
4381,LON_760,"22,481.44",2024-11-28
4382,LON_760,"22,481.44",2024-12-30
4383,LON_760,"22,481.44",2025-01-27
4384,LON_760,"22,481.44",2025-02-28
4385,LON_760,"22,481.44",2025-03-28
4386,LON_761,"26,686.94",2024-05-30
4387,LON_761,"26,686.94",2024-06-27
4388,LON_761,"26,686.94",2024-07-28
4389,LON_762,"30,391.61",2020-07-11
4390,LON_762,"30,391.61",2020-08-11
4391,LON_762,"30,391.61",2020-09-10
4392,LON_762,"30,391.61",2020-10-11
4393,LON_762,"30,391.61",2020-11-12
4394,LON_763,"2,351.83",2023-11-26
4395,LON_763,"2,351.83",2023-12-24
4396,LON_763,"2,351.83",2024-01-20
4397,LON_764,"18,540.63",2021-08-28
4398,LON_764,"18,141.96",2021-09-26
4399,LON_764,"18,540.63",2021-10-23
4400,LON_766,"14,787.78",2020-01-20
4401,LON_767,"75,353.48",2019-02-22
4402,LON_767,"73,503.98",2019-03-20
4403,LON_767,"73,503.98",2019-04-18
4404,LON_767,"73,503.98",2019-05-15
4405,LON_768,"25,924.34",2022-09-02
4406,LON_768,"25,924.34",2022-10-02
4407,LON_768,"25,924.34",2022-11-02
4408,LON_769,"5,269.35",2021-12-25
4409,LON_772,"18,784.07",2023-07-25
4410,LON_772,"18,784.07",2023-08-21
4411,LON_772,"18,444.40",2023-09-19
4412,LON_772,"18,784.07",2023-10-16
