transaction_id,account_id,transaction_type,amount,transaction_date,payment_method
TRN_39529,ACC_1867,Transfers,58515.79,01-07-2024,Cash
TRN_39530,ACC_5593,Withdrawals,41711.32,18-04-2024,UPI
TRN_39531,ACC_7015,Withdrawals,52237.39,18-06-2022,IMPS
TRN_39532,ACC_7674,Deposits,191010.17,05-01-2022,Net Banking
TRN_39533,ACC_7690,Interest Payment,163065.04,16-05-2024,IMPS
TRN_39534,ACC_108,Withdrawals,109252.83,03-06-2022,Debit Card
TRN_39535,ACC_7758,Deposits,171654.54,07-11-2024,Debit Card
TRN_39536,ACC_5632,Transfers,28773,12-06-2023,IMPS
TRN_39537,ACC_4868,Transfers,148071.66,22-12-2025,Net Banking
TRN_39538,ACC_4972,Withdrawals,111813.42,08-06-2023,Net Banking
TRN_39539,ACC_4510,Withdrawals,188647.25,13-02-2024,Credit Card
TRN_39540,ACC_1369,Transfers,50209.7,19-12-2022,Credit Card
TRN_39541,ACC_3654,Withdrawals,94712.48,26-12-2023,Cash
TRN_39542,ACC_5480,Withdrawals,128794.01,13-08-2024,UPI
TRN_39543,ACC_2800,Interest Payment,47570.03,20-12-2024,UPI
TRN_39544,ACC_4693,Transfers,177290.01,18-09-2024,Debit Card
TRN_39545,ACC_882,Withdrawals,75584.13,05-09-2024,Debit Card
TRN_39546,ACC_2704,Deposits,122128.91,27-08-2023,UPI
TRN_39547,ACC_7678,Withdrawals,74745.72,14-07-2023,Debit Card
TRN_39548,ACC_3751,Withdrawals,137635.63,20-06-2022,IMPS
TRN_39549,ACC_3242,Transfers,91393.83,08-01-2022,IMPS
TRN_39550,ACC_241,Transfers,5464.45,23-10-2024,Credit Card
TRN_39551,ACC_089,Transfers,36449.79,13-05-2025,IMPS
TRN_39552,ACC_3161,Deposits,3145.49,07-09-2024,Credit Card
TRN_39553,ACC_3193,Interest Payment,2528.44,05-01-2025,Cash
TRN_39554,ACC_7687,Withdrawals,156107.46,19-04-2024,UPI
TRN_39555,ACC_553,Withdrawals,21169.73,12-12-2022,UPI
TRN_39556,ACC_4909,Transfers,16350.96,26-12-2024,Debit Card
TRN_39557,ACC_1198,Interest Payment,146988.3,14-08-2022,Credit Card
TRN_39558,ACC_3043,Transfers,151856.71,09-04-2022,IMPS
TRN_39559,ACC_7741,Interest Payment,96712.14,31-08-2022,Debit Card
TRN_39560,ACC_6104,Withdrawals,135225.92,20-03-2023,Net Banking
TRN_39561,ACC_1495,Interest Payment,141095.99,21-01-2022,UPI
TRN_39562,ACC_2461,Deposits,69478.66,08-04-2024,Cash
TRN_39563,ACC_163,Withdrawals,48957.96,06-03-2023,Debit Card
TRN_39564,ACC_3773,Withdrawals,40272.76,18-08-2022,Credit Card
TRN_39565,ACC_6653,Withdrawals,5825.7,31-01-2024,Debit Card
TRN_39566,ACC_5364,Withdrawals,145549.54,15-03-2023,Credit Card
TRN_39567,ACC_5742,Interest Payment,83648.68,13-06-2023,Debit Card
TRN_39568,ACC_3921,Transfers,54514.19,19-04-2023,UPI
TRN_39569,ACC_4233,Withdrawals,140972.85,16-11-2022,Debit Card
TRN_39570,ACC_5375,Withdrawals,145319.83,18-01-2024,IMPS
TRN_39571,ACC_2841,Transfers,116630.78,06-11-2022,Credit Card
TRN_39572,ACC_6073,Interest Payment,7747.15,07-04-2022,Credit Card
TRN_39573,ACC_5206,Transfers,24824.09,10-12-2023,Net Banking
TRN_39574,ACC_6459,Deposits,114391.74,01-03-2025,Credit Card
TRN_39575,ACC_1654,Deposits,90456.95,10-06-2022,Credit Card
TRN_39576,ACC_7622,Withdrawals,100712.54,15-08-2022,Debit Card
TRN_39577,ACC_6660,Withdrawals,192956.95,26-04-2025,Debit Card
TRN_39578,ACC_1918,Withdrawals,177538.38,12-06-2022,Debit Card
TRN_39579,ACC_1027,Transfers,136778.36,04-06-2024,IMPS
TRN_39580,ACC_3336,Withdrawals,168128.07,23-10-2023,IMPS
TRN_39581,ACC_7962,Withdrawals,111568.87,16-09-2025,Cash
TRN_39582,ACC_2410,Interest Payment,104856.72,03-12-2023,UPI
TRN_39583,ACC_1063,Interest Payment,43597.32,28-05-2022,Net Banking
TRN_39584,ACC_6020,Deposits,89334.86,08-02-2023,Cash
TRN_39585,ACC_4658,Deposits,136586.29,21-09-2024,Net Banking
TRN_39586,ACC_7674,Withdrawals,182226.64,06-02-2024,IMPS
TRN_39587,ACC_2251,Withdrawals,28413.1,17-03-2023,Cash
TRN_39588,ACC_1531,Deposits,150981.9,02-06-2023,UPI
TRN_39589,ACC_5703,Withdrawals,155991.29,09-01-2023,IMPS
TRN_39590,ACC_7512,Deposits,31868.77,19-10-2023,UPI
TRN_39591,ACC_2083,Withdrawals,142606.88,06-10-2024,IMPS
TRN_39592,ACC_7969,Interest Payment,57740.72,20-04-2025,Net Banking
TRN_39593,ACC_904,Interest Payment,8805.69,07-09-2022,Cash
TRN_39594,ACC_4707,Transfers,93546.33,06-08-2024,Net Banking
TRN_39595,ACC_543,Deposits,191967.57,21-03-2023,Cash
TRN_39596,ACC_3659,Withdrawals,179937.25,26-07-2024,UPI
TRN_39597,ACC_6443,Interest Payment,63616.66,08-01-2023,Cash
TRN_39598,ACC_908,Withdrawals,14491.66,10-12-2025,IMPS
TRN_39599,ACC_6183,Withdrawals,30814.86,08-02-2024,Cash
TRN_39600,ACC_5887,Withdrawals,116676.95,21-12-2023,Net Banking
TRN_39601,ACC_3144,Withdrawals,66247.95,05-07-2025,IMPS
TRN_39602,ACC_1924,Withdrawals,52047.01,24-03-2025,UPI
TRN_39603,ACC_5472,Transfers,63564.8,29-10-2023,Credit Card
TRN_39604,ACC_2367,Deposits,68999.55,26-03-2024,UPI
TRN_39605,ACC_7221,Withdrawals,10852.33,26-02-2025,Cash
TRN_39606,ACC_828,Deposits,4355.58,19-04-2025,Net Banking
TRN_39607,ACC_2307,Interest Payment,14169.86,13-10-2025,Debit Card
TRN_39608,ACC_124,Transfers,170988.55,29-04-2024,Net Banking
TRN_39609,ACC_3245,Interest Payment,180505.45,24-07-2022,UPI
TRN_39610,ACC_2567,Withdrawals,38477.06,07-09-2023,Credit Card
TRN_39611,ACC_6834,Withdrawals,48497.78,18-03-2022,Cash
TRN_39612,ACC_647,Interest Payment,115648.93,18-08-2022,Cash
TRN_39613,ACC_7397,Interest Payment,165249.39,01-04-2023,UPI
TRN_39614,ACC_7608,Withdrawals,169798.26,30-11-2025,Net Banking
TRN_39615,ACC_452,Withdrawals,178636.02,18-05-2023,Cash
TRN_39616,ACC_4819,Deposits,57121.11,17-07-2023,Cash
TRN_39617,ACC_4633,Withdrawals,77341.64,03-10-2024,Credit Card
TRN_39618,ACC_2552,Withdrawals,118295.72,26-05-2025,Credit Card
TRN_39619,ACC_2935,Withdrawals,54919.18,24-03-2024,Credit Card
TRN_39620,ACC_7195,Withdrawals,100226.02,23-11-2023,IMPS
TRN_39621,ACC_5067,Withdrawals,87795.46,10-03-2022,Debit Card
TRN_39622,ACC_3256,Deposits,1538.68,01-05-2023,Debit Card
TRN_39623,ACC_4959,Withdrawals,24070.8,09-09-2024,Credit Card
TRN_39624,ACC_4052,Transfers,114475.44,25-06-2025,Credit Card
TRN_39625,ACC_4272,Deposits,71939.11,17-10-2024,Net Banking
TRN_39626,ACC_6336,Withdrawals,171017.57,21-01-2025,Cash
TRN_39627,ACC_2630,Interest Payment,66981.84,13-02-2025,Debit Card
TRN_39628,ACC_963,Withdrawals,23066.96,31-01-2024,Debit Card
TRN_39629,ACC_1945,Withdrawals,11352.49,01-09-2023,UPI
TRN_39630,ACC_3239,Withdrawals,99867.91,14-12-2023,Cash
TRN_39631,ACC_5019,Withdrawals,41581.13,29-05-2024,Cash
TRN_39632,ACC_4167,Interest Payment,58839.56,14-03-2024,UPI
TRN_39633,ACC_1323,Interest Payment,154776.27,06-05-2024,Debit Card
TRN_39634,ACC_4212,Interest Payment,175821.24,27-01-2025,Net Banking
TRN_39635,ACC_345,Deposits,59627.4,28-09-2025,Credit Card
TRN_39636,ACC_865,Withdrawals,195500.87,27-06-2023,Credit Card
TRN_39637,ACC_3124,Withdrawals,126543.95,01-07-2024,UPI
TRN_39638,ACC_2471,Withdrawals,10758.9,21-01-2022,UPI
TRN_39639,ACC_6945,Deposits,89787.3,04-06-2025,Debit Card
TRN_39640,ACC_878,Transfers,18777.36,19-07-2022,IMPS
TRN_39641,ACC_2338,Deposits,93453.76,14-12-2024,UPI
TRN_39642,ACC_3448,Transfers,111078.54,14-11-2022,Credit Card
TRN_39643,ACC_4300,Transfers,167787.08,26-09-2025,Debit Card
TRN_39644,ACC_2679,Withdrawals,88870.97,05-06-2023,UPI
TRN_39645,ACC_4615,Transfers,93619.39,09-04-2022,Debit Card
TRN_39646,ACC_3055,Interest Payment,141163.47,05-05-2022,Credit Card
TRN_39647,ACC_5328,Withdrawals,161769.53,30-09-2025,Net Banking
TRN_39648,ACC_3288,Deposits,19951.25,07-12-2023,Credit Card
TRN_39649,ACC_4928,Interest Payment,158963.35,04-06-2023,Debit Card
TRN_39650,ACC_6727,Deposits,8615.59,04-06-2024,Credit Card
TRN_39651,ACC_2884,Withdrawals,10606.41,06-04-2025,Net Banking
TRN_39652,ACC_2938,Withdrawals,188975.23,12-05-2024,Credit Card
TRN_39653,ACC_7207,Deposits,148676.37,14-06-2023,IMPS
TRN_39654,ACC_1956,Withdrawals,33160.33,09-04-2023,Cash
TRN_39655,ACC_1290,Transfers,174474.7,14-12-2022,Debit Card
TRN_39656,ACC_7821,Withdrawals,132096.66,13-10-2023,UPI
TRN_39657,ACC_1852,Deposits,81701.76,19-12-2023,Debit Card
TRN_39658,ACC_4174,Withdrawals,57505.84,11-09-2024,UPI
TRN_39659,ACC_5721,Deposits,197111.88,16-06-2023,Net Banking
TRN_39660,ACC_4741,Transfers,61820.88,28-01-2022,IMPS
TRN_39661,ACC_4991,Deposits,123271.34,07-11-2025,Debit Card
TRN_39662,ACC_239,Interest Payment,9499.31,11-09-2023,Credit Card
TRN_39663,ACC_1923,Interest Payment,28995.49,16-08-2022,Debit Card
TRN_39664,ACC_4488,Deposits,126263.6,28-07-2025,UPI
TRN_39665,ACC_6274,Withdrawals,196799.65,18-11-2022,UPI
TRN_39666,ACC_6651,Deposits,83567.67,21-07-2024,IMPS
TRN_39667,ACC_2943,Transfers,84460.74,30-11-2024,Cash
TRN_39668,ACC_1512,Withdrawals,134666.22,02-06-2023,UPI
TRN_39669,ACC_4554,Withdrawals,1533.14,07-09-2023,Cash
TRN_39670,ACC_120,Interest Payment,176908.58,08-03-2024,Debit Card
TRN_39671,ACC_956,Deposits,69782.28,16-09-2023,IMPS
TRN_39672,ACC_1093,Withdrawals,22746.52,20-11-2025,IMPS
TRN_39673,ACC_4010,Withdrawals,27599.6,16-10-2023,Credit Card
TRN_39674,ACC_3199,Interest Payment,127869.41,11-07-2024,IMPS
TRN_39675,ACC_6986,Deposits,20308.15,08-01-2024,Debit Card
TRN_39676,ACC_3897,Withdrawals,28624.15,26-09-2024,UPI
TRN_39677,ACC_3211,Interest Payment,181807.46,09-04-2022,Credit Card
TRN_39678,ACC_021,Interest Payment,177031.18,12-12-2022,IMPS
TRN_39679,ACC_1866,Transfers,171097.38,28-09-2024,Net Banking
TRN_39680,ACC_4109,Deposits,13107.29,14-02-2023,Credit Card
TRN_39681,ACC_1167,Transfers,74770.35,14-06-2023,UPI
TRN_39682,ACC_7165,Deposits,198991.57,20-11-2023,Credit Card
TRN_39683,ACC_2110,Transfers,25365.51,21-08-2024,UPI
TRN_39684,ACC_3820,Withdrawals,197088.36,20-12-2025,UPI
TRN_39685,ACC_5372,Withdrawals,108135.28,06-03-2025,Net Banking
TRN_39686,ACC_6061,Interest Payment,117635.11,15-10-2023,Net Banking
TRN_39687,ACC_5969,Withdrawals,120378.55,01-11-2025,Credit Card
TRN_39688,ACC_515,Deposits,68790.8,12-11-2022,Net Banking
TRN_39689,ACC_3390,Withdrawals,82390.7,07-04-2023,Cash
TRN_39690,ACC_2314,Deposits,184809.03,19-11-2025,Credit Card
TRN_39691,ACC_5028,Interest Payment,108662.6,21-12-2023,Debit Card
TRN_39692,ACC_4988,Interest Payment,170090.59,30-05-2022,IMPS
TRN_39693,ACC_3430,Withdrawals,10999.8,24-08-2025,IMPS
TRN_39694,ACC_7183,Deposits,79907.06,19-04-2022,Debit Card
TRN_39695,ACC_2000,Withdrawals,22156.92,16-07-2024,Cash
TRN_39696,ACC_4186,Withdrawals,154916.24,21-04-2025,Debit Card
TRN_39697,ACC_6751,Deposits,36354.14,24-03-2024,IMPS
TRN_39698,ACC_5050,Deposits,153442.59,29-04-2025,UPI
TRN_39699,ACC_2887,Deposits,71598.62,26-07-2025,Debit Card
TRN_39700,ACC_7783,Withdrawals,105247.71,02-06-2024,Cash
TRN_39701,ACC_1138,Withdrawals,122810.43,10-12-2024,Debit Card
TRN_39702,ACC_1260,Withdrawals,64096.42,14-11-2022,IMPS
TRN_39703,ACC_6145,Withdrawals,196322.24,11-12-2024,Cash
TRN_39704,ACC_4694,Withdrawals,196060.68,30-10-2022,Net Banking
TRN_39705,ACC_5522,Transfers,2842.18,13-11-2024,IMPS
TRN_39706,ACC_307,Deposits,176708.88,12-02-2025,Credit Card
TRN_39707,ACC_6687,Withdrawals,98567.86,06-06-2023,Net Banking
TRN_39708,ACC_626,Deposits,95495.26,10-06-2025,Net Banking
TRN_39709,ACC_5499,Transfers,182991.7,02-10-2025,Net Banking
TRN_39710,ACC_4563,Interest Payment,144564.42,21-05-2024,Net Banking
TRN_39711,ACC_1544,Deposits,134414.33,03-06-2023,IMPS
TRN_39712,ACC_3030,Withdrawals,58031.46,29-04-2025,Net Banking
TRN_39713,ACC_7689,Withdrawals,199660.82,03-09-2024,Debit Card
TRN_39714,ACC_552,Deposits,182906.06,11-04-2024,UPI
TRN_39715,ACC_7722,Transfers,96955.43,20-05-2025,Credit Card
TRN_39716,ACC_1276,Interest Payment,52836.74,19-03-2023,Cash
TRN_39717,ACC_543,Withdrawals,96457.96,13-12-2023,IMPS
TRN_39718,ACC_6116,Deposits,51533.05,10-10-2022,IMPS
TRN_39719,ACC_4832,Transfers,80343.78,03-08-2022,Credit Card
TRN_39720,ACC_6631,Interest Payment,184325.08,14-11-2023,UPI
TRN_39721,ACC_3658,Interest Payment,83543.62,13-03-2024,Cash
TRN_39722,ACC_102,Withdrawals,183137.83,10-01-2025,Debit Card
TRN_39723,ACC_824,Deposits,165679.52,19-06-2025,UPI
TRN_39724,ACC_7634,Withdrawals,156941.05,17-01-2023,Net Banking
TRN_39725,ACC_889,Transfers,100402.13,05-07-2025,Cash
TRN_39726,ACC_4748,Interest Payment,172276.75,05-05-2025,IMPS
TRN_39727,ACC_1918,Transfers,63268.93,17-07-2025,UPI
TRN_39728,ACC_5102,Deposits,86078.64,10-05-2022,Net Banking
TRN_39729,ACC_4736,Interest Payment,106269.92,05-11-2025,Cash
TRN_39730,ACC_7186,Interest Payment,16195.94,16-10-2024,UPI
TRN_39731,ACC_3019,Transfers,65996.44,22-01-2023,Cash
TRN_39732,ACC_571,Transfers,63782.65,01-08-2024,Credit Card
TRN_39733,ACC_1411,Withdrawals,180989.19,16-08-2025,Credit Card
TRN_39734,ACC_3123,Withdrawals,1238.55,29-06-2022,Net Banking
TRN_39735,ACC_5237,Interest Payment,176431.13,30-06-2023,IMPS
TRN_39736,ACC_459,Deposits,69085.24,08-04-2022,Credit Card
TRN_39737,ACC_5555,Transfers,65273.41,02-02-2023,IMPS
TRN_39738,ACC_5149,Withdrawals,178466.86,13-04-2024,IMPS
TRN_39739,ACC_6288,Transfers,194853.62,21-12-2022,Debit Card
TRN_39740,ACC_1475,Transfers,72917.82,28-12-2025,IMPS
TRN_39741,ACC_6090,Deposits,37984.9,01-05-2022,IMPS
TRN_39742,ACC_1499,Transfers,116445.93,23-01-2025,Debit Card
TRN_39743,ACC_989,Interest Payment,4417.66,26-04-2025,Debit Card
TRN_39744,ACC_107,Transfers,95484.6,23-12-2022,Credit Card
TRN_39745,ACC_3647,Withdrawals,6988.66,20-11-2023,Cash
TRN_39746,ACC_1222,Deposits,137048.17,26-12-2025,Cash
TRN_39747,ACC_1910,Withdrawals,31372.2,18-01-2022,Cash
TRN_39748,ACC_5896,Withdrawals,175753.89,23-04-2025,IMPS
TRN_39749,ACC_942,Withdrawals,141824.74,10-08-2023,Net Banking
TRN_39750,ACC_1987,Deposits,19854.35,19-10-2022,Cash
TRN_39751,ACC_4059,Withdrawals,43736.6,24-12-2025,Cash
TRN_39752,ACC_7523,Withdrawals,174894.66,02-07-2024,IMPS
TRN_39753,ACC_2873,Transfers,155355.6,05-01-2022,Cash
TRN_39754,ACC_6528,Withdrawals,33263.27,13-12-2024,UPI
TRN_39755,ACC_7651,Withdrawals,105534.12,12-09-2024,Cash
TRN_39756,ACC_3555,Withdrawals,11807.47,28-01-2022,UPI
TRN_39757,ACC_5474,Transfers,65174.24,14-04-2025,IMPS
TRN_39758,ACC_5016,Interest Payment,150329.44,11-04-2025,IMPS
TRN_39759,ACC_6809,Deposits,162463.89,08-07-2025,UPI
TRN_39760,ACC_1630,Interest Payment,55418.82,04-11-2025,UPI
TRN_39761,ACC_7369,Interest Payment,57592.6,10-04-2022,Net Banking
TRN_39762,ACC_796,Transfers,9200.73,28-10-2022,Net Banking
TRN_39763,ACC_6018,Withdrawals,88666.57,05-12-2022,IMPS
TRN_39764,ACC_7879,Transfers,132434.16,07-04-2023,Cash
TRN_39765,ACC_4990,Deposits,177669.56,10-05-2023,Credit Card
TRN_39766,ACC_2532,Transfers,56016.36,17-04-2024,Net Banking
TRN_39767,ACC_7430,Transfers,23637.98,29-10-2024,Cash
TRN_39768,ACC_2038,Deposits,69754.32,13-02-2023,UPI
TRN_39769,ACC_5529,Interest Payment,156011.97,21-04-2025,Debit Card
TRN_39770,ACC_6120,Deposits,121447.28,05-11-2025,Credit Card
TRN_39771,ACC_7561,Interest Payment,134214.45,07-06-2023,Net Banking
TRN_39772,ACC_3230,Transfers,191159.69,21-03-2022,Net Banking
TRN_39773,ACC_2591,Withdrawals,156161.41,28-05-2024,UPI
TRN_39774,ACC_5318,Interest Payment,54926.14,02-11-2023,UPI
TRN_39775,ACC_2412,Interest Payment,68149.79,02-11-2025,Cash
TRN_39776,ACC_1239,Deposits,85067.02,19-04-2023,Cash
TRN_39777,ACC_1171,Interest Payment,25535.12,05-09-2022,Cash
TRN_39778,ACC_5237,Deposits,126736.46,20-03-2022,Net Banking
TRN_39779,ACC_7447,Withdrawals,148375.57,10-03-2025,Debit Card
TRN_39780,ACC_4347,Interest Payment,169756.62,20-07-2022,Debit Card
TRN_39781,ACC_4565,Deposits,179456.71,23-10-2023,IMPS
TRN_39782,ACC_7062,Withdrawals,148429.26,19-01-2024,Net Banking
TRN_39783,ACC_2773,Withdrawals,37351.31,21-09-2023,Cash
TRN_39784,ACC_756,Transfers,126104.91,24-09-2022,Debit Card
TRN_39785,ACC_356,Interest Payment,189821.69,15-08-2023,IMPS
TRN_39786,ACC_4009,Withdrawals,144696.85,24-02-2024,Cash
TRN_39787,ACC_6965,Interest Payment,120940.24,07-08-2024,Net Banking
TRN_39788,ACC_1735,Interest Payment,126510.8,02-08-2023,Debit Card
TRN_39789,ACC_4349,Withdrawals,69131.62,16-04-2024,Credit Card
TRN_39790,ACC_5750,Transfers,29339,13-11-2022,Credit Card
TRN_39791,ACC_2540,Deposits,153385.2,25-10-2023,Credit Card
TRN_39792,ACC_249,Deposits,171584.21,18-08-2024,Credit Card
TRN_39793,ACC_2176,Withdrawals,164257.7,31-10-2023,UPI
TRN_39794,ACC_5954,Interest Payment,89630.26,22-04-2022,Cash
TRN_39795,ACC_6340,Withdrawals,110615.4,31-01-2022,IMPS
TRN_39796,ACC_531,Withdrawals,167420.06,16-10-2025,Cash
TRN_39797,ACC_1374,Transfers,133530.31,03-03-2025,UPI
TRN_39798,ACC_2909,Transfers,142009.98,12-01-2022,IMPS
TRN_39799,ACC_7813,Withdrawals,57648.33,14-12-2024,Net Banking
TRN_39800,ACC_5261,Deposits,39836.7,21-01-2025,IMPS
TRN_39801,ACC_1788,Deposits,192826.28,29-03-2025,Credit Card
TRN_39802,ACC_2533,Transfers,12082.34,08-08-2024,Credit Card
TRN_39803,ACC_2453,Deposits,13911.52,28-08-2022,UPI
TRN_39804,ACC_1576,Withdrawals,11092.16,31-07-2025,Credit Card
TRN_39805,ACC_3333,Withdrawals,4376.83,06-05-2023,UPI
TRN_39806,ACC_6902,Withdrawals,105848.04,11-06-2023,Cash
TRN_39807,ACC_100,Withdrawals,155805.55,17-01-2024,Cash
TRN_39808,ACC_6180,Interest Payment,24227.33,13-03-2025,Cash
TRN_39809,ACC_6645,Withdrawals,20807.44,30-07-2024,Credit Card
TRN_39810,ACC_1997,Deposits,194064.14,06-12-2024,Cash
TRN_39811,ACC_7781,Deposits,114558.56,30-12-2024,Credit Card
TRN_39812,ACC_088,Withdrawals,105655.34,10-11-2024,UPI
TRN_39813,ACC_1823,Interest Payment,72571.09,30-06-2025,Net Banking
TRN_39814,ACC_1882,Withdrawals,5321.74,01-12-2024,Cash
TRN_39815,ACC_6227,Interest Payment,95873.48,08-10-2024,Net Banking
TRN_39816,ACC_6625,Withdrawals,17618.83,13-09-2022,Net Banking
TRN_39817,ACC_4391,Interest Payment,100649.68,13-02-2022,Debit Card
TRN_39818,ACC_135,Transfers,177680.03,26-12-2022,IMPS
TRN_39819,ACC_397,Withdrawals,25697.89,17-02-2024,Cash
TRN_39820,ACC_7237,Transfers,6325.65,20-02-2023,Debit Card
TRN_39821,ACC_6944,Withdrawals,147625.57,25-01-2024,Credit Card
TRN_39822,ACC_7516,Withdrawals,89579.09,24-08-2022,Cash
TRN_39823,ACC_2946,Transfers,46353.41,06-09-2024,Cash
TRN_39824,ACC_4334,Deposits,63970.79,21-10-2022,Net Banking
TRN_39825,ACC_2421,Withdrawals,57912.35,30-09-2024,Debit Card
TRN_39826,ACC_7331,Withdrawals,109706.37,02-07-2022,UPI
TRN_39827,ACC_452,Deposits,187342.55,27-05-2023,Net Banking
TRN_39828,ACC_5802,Interest Payment,6150.17,05-06-2022,Debit Card
TRN_39829,ACC_598,Interest Payment,64250.86,27-05-2022,Credit Card
TRN_39830,ACC_2989,Withdrawals,51750.27,13-03-2025,UPI
TRN_39831,ACC_4232,Interest Payment,166507.34,02-06-2025,IMPS
TRN_39832,ACC_5701,Interest Payment,180191.62,01-05-2024,UPI
TRN_39833,ACC_5011,Withdrawals,122064,04-07-2022,Net Banking
TRN_39834,ACC_7992,Deposits,155455.6,23-08-2024,Credit Card
TRN_39835,ACC_246,Withdrawals,189182.19,16-02-2024,UPI
TRN_39836,ACC_5451,Transfers,145099.51,08-03-2023,Net Banking
TRN_39837,ACC_7796,Withdrawals,89621.43,07-10-2023,UPI
TRN_39838,ACC_6147,Withdrawals,152496.03,30-09-2025,Debit Card
TRN_39839,ACC_1856,Transfers,193366.35,06-09-2025,Cash
TRN_39840,ACC_7638,Interest Payment,38949.7,28-02-2023,UPI
TRN_39841,ACC_3544,Withdrawals,107005.1,30-09-2025,UPI
TRN_39842,ACC_4230,Withdrawals,23548.42,29-11-2025,UPI
TRN_39843,ACC_4026,Withdrawals,196853.12,30-04-2022,UPI
TRN_39844,ACC_2418,Interest Payment,39019.84,28-08-2025,UPI
TRN_39845,ACC_4156,Deposits,68301.59,25-02-2022,Cash
TRN_39846,ACC_1002,Transfers,81479.58,02-09-2022,Debit Card
TRN_39847,ACC_7661,Transfers,71576.38,20-07-2025,UPI
TRN_39848,ACC_1276,Interest Payment,40017.1,10-11-2025,Credit Card
TRN_39849,ACC_2697,Withdrawals,6532.77,22-09-2022,Cash
TRN_39850,ACC_068,Deposits,50288.71,25-01-2022,IMPS
TRN_39851,ACC_6434,Withdrawals,175519.5,17-06-2022,IMPS
TRN_39852,ACC_3478,Transfers,7002.7,29-06-2025,UPI
TRN_39853,ACC_5902,Withdrawals,84710.55,24-11-2025,Net Banking
TRN_39854,ACC_3090,Deposits,6924.07,31-08-2022,Net Banking
TRN_39855,ACC_7661,Deposits,144727.42,28-07-2024,Net Banking
TRN_39856,ACC_1018,Transfers,15773.38,03-07-2024,UPI
TRN_39857,ACC_7224,Withdrawals,47731.42,20-06-2025,UPI
TRN_39858,ACC_1673,Withdrawals,2641.22,05-03-2025,UPI
TRN_39859,ACC_1714,Interest Payment,170535.07,24-05-2025,Debit Card
TRN_39860,ACC_3430,Withdrawals,149054.37,07-10-2025,Debit Card
TRN_39861,ACC_2197,Transfers,49528.74,25-08-2023,Credit Card
TRN_39862,ACC_7848,Transfers,10235.63,03-09-2024,IMPS
TRN_39863,ACC_785,Withdrawals,59435.73,03-08-2023,Net Banking
TRN_39864,ACC_3618,Deposits,196195.53,07-05-2025,UPI
TRN_39865,ACC_081,Withdrawals,79272.36,06-01-2023,IMPS
TRN_39866,ACC_429,Interest Payment,127795.48,10-02-2025,Credit Card
TRN_39867,ACC_1055,Interest Payment,95640.13,23-07-2025,Cash
TRN_39868,ACC_1462,Withdrawals,113743.54,02-06-2023,UPI
TRN_39869,ACC_5173,Interest Payment,35934.91,10-12-2025,Net Banking
TRN_39870,ACC_1948,Interest Payment,54194.8,19-06-2025,Debit Card
TRN_39871,ACC_3638,Interest Payment,35708.18,16-12-2025,Cash
TRN_39872,ACC_2215,Withdrawals,48786.07,12-06-2023,Cash
TRN_39873,ACC_650,Withdrawals,174887.95,06-07-2025,IMPS
TRN_39874,ACC_5118,Withdrawals,155862.27,05-02-2025,Debit Card
TRN_39875,ACC_6732,Interest Payment,11946.29,04-08-2025,UPI
TRN_39876,ACC_809,Withdrawals,197318.94,18-12-2024,Net Banking
TRN_39877,ACC_6313,Withdrawals,31938.63,13-07-2024,Net Banking
TRN_39878,ACC_5900,Transfers,21456.87,23-06-2022,IMPS
TRN_39879,ACC_091,Transfers,59140.97,08-03-2024,IMPS
TRN_39880,ACC_5990,Deposits,63272.3,28-02-2025,IMPS
TRN_39881,ACC_835,Interest Payment,53204.52,28-01-2022,UPI
TRN_39882,ACC_4777,Withdrawals,65770.57,28-07-2025,Net Banking
TRN_39883,ACC_3526,Interest Payment,95653.6,14-01-2022,Cash
TRN_39884,ACC_4769,Withdrawals,42842.3,01-05-2022,Cash
TRN_39885,ACC_6131,Withdrawals,137051.38,02-07-2024,Net Banking
TRN_39886,ACC_4287,Transfers,71328.32,04-08-2023,Net Banking
TRN_39887,ACC_7556,Interest Payment,159926.35,19-05-2023,UPI
TRN_39888,ACC_1507,Transfers,147493.65,22-02-2024,Debit Card
TRN_39889,ACC_2011,Interest Payment,117.3,09-01-2024,Net Banking
TRN_39890,ACC_4476,Withdrawals,196875.33,17-04-2025,Debit Card
TRN_39891,ACC_6364,Withdrawals,116277.38,28-12-2025,Cash
TRN_39892,ACC_6127,Transfers,11528.98,22-09-2023,Cash
TRN_39893,ACC_3569,Deposits,116860.36,25-07-2025,Credit Card
TRN_39894,ACC_4636,Deposits,136084.19,21-02-2024,Debit Card
TRN_39895,ACC_3379,Withdrawals,133315.96,19-04-2025,Credit Card
TRN_39896,ACC_1181,Interest Payment,181066.74,08-06-2023,Credit Card
TRN_39897,ACC_2258,Interest Payment,17231.93,27-09-2024,Cash
TRN_39898,ACC_7198,Deposits,113506.12,15-04-2024,IMPS
TRN_39899,ACC_4083,Withdrawals,180289.91,28-08-2022,Credit Card
TRN_39900,ACC_4975,Deposits,95051.47,13-12-2025,UPI
TRN_39901,ACC_5043,Deposits,165061.15,13-07-2023,UPI
TRN_39902,ACC_7381,Transfers,198285.76,26-09-2023,Cash
TRN_39903,ACC_2963,Deposits,22210.89,20-02-2022,Debit Card
